Wikidata Page,Name,Residence,Longitude,Latitude,Gender,Ethnicity,Occupation,Social Classification,Manner of Death,Place of Death,Place of Detainment,Wikipedia Page
http://www.wikidata.org/entity/Q43396014,Mother of William Allane,Peaston,-2.915091,55.878235,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396030,Marion Hopkirk,Penpont,-3.485103,55.1356892,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396042,Agnes Mertene,Crail,-2.6263,56.2608,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396043,Bessie Smith,Crail,-2.6263,56.2608,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396048,Issobell Chrystie,Crail,-2.6263,56.2608,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396055,Beatrix Dolt,Crail,-2.6263,56.2608,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396057,Issobell Paickok,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396101,Janet M'Kie,Dalry,-4.723,55.711,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396102,Catherine Robison,Dalry,-4.723,55.711,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396109,Isobel Maillshead,Largs,-4.863611111,55.79388889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396114,Geiles Buchanan,Ardrossan,-4.8097,55.6432,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396126,Jonet Crawfurd,Ayr,-4.627777777,55.46388889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396133,Barbara Ronald,Loch Loy,-3.783333333,57.6,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396142,Jonnet Elder,Auchterarder,-3.70614,56.2932,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390069,Bessie Aitkine,"Swinton, Scottish Borders",-2.26422,55.7197,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390778,Parker,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390902,Issobell Bennet,Stirling,-3.9369,56.1166,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392069,Margaret nein dan mhic Coull,Golspie,-3.97,57.97,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392121,Jonet Curry,Old Pentland,-3.177236,55.88251,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392531,Agnes Rankein,Prestonpans,-2.961,55.9597,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392532,Marion Mitchell,Leith,-3.17005,55.9801,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392535,Agnes Liddell,Prestonpans,-2.961,55.9597,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392590,Agnes nein Donald,Logie Easter,-4.6209,57.45364,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392594,Kathrene Stewart,Jedburgh,-2.546,55.477,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392612,Isobel Thomesone,Craigsford,-2.684546,55.634535,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392678,Margaret Bartilman,Sammuelston,-2.825545,55.92742,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392685,Janet Pursell,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392694,Margaret Patersoun,Longnewton,-2.3942642,55.3223572,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392796,Marioun Johnstoun,Dumfries,-3.616666666,55.06666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392813,Janet Scot,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392814,Janet Galbraith,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392890,Margaret Ritchie,Boddam,-1.7775,57.4702,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392945,Helen Stewart,Lanark,-3.77702,55.6749,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392980,Margaret Dicksone,"Penston Farm, Penston",-2.8918846,55.940283,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393021,Marion Hutson,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393039,Jeane Craufurd,Renfrew,-4.366666666,55.86666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393046,Margaret Keltie,Crook of Devon,-3.55,56.1667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393088,Margret Bartan,North Queensferry,-3.39444,56.0111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393134,Helen Cothall,Forfar,-2.89,56.64305556,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393141,Jonet Maissone,Sammuelston,-2.825545,55.92742,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393161,Margaret Lauson,Selkirk,-2.833333333,55.53333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393253,Jonet Stout,Forfar,-2.89,56.64305556,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393280,Elspeth Hay,Ayton,-2.12301,55.8425,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393306,Kathrin Blak,Flisk,-3.09518,56.3895,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393314,Bessie Hendersone,Crook of Devon,-3.55,56.1667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393316,Agnes Murie,Crook of Devon,-3.55,56.1667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393321,Agnes Pittendreich,Crook of Devon,-3.55,56.1667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393339,Kathrin Scott,Inverkip,-4.8735,55.912,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393357,Issobell Elder,"Dyke, Moray",-3.69248,57.6039,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393360,Mary Nein Jon Vic Gilchrist,Scatwell,-4.67339,57.564312,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393362,Jonet Neill Donald Vic William Vic More,Scatwell,-4.67339,57.564312,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393388,Agnes Ramsay,Clathymore,-3.603294,56.374352,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393401,Jonet Robe,Findo Gask,-3.616,56.364,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393409,Margret Duff,Inverkip,-4.8735,55.912,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393432,Jonat McNeill,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393435,Daughter of black Heu Stewart,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394115,Jonet Irving,Orkney Islands,-3,59,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394126,Helen Wallas,Orkney Islands,-3,59,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394140,Marioun McLintock,Dumbarton,-4.547222222,55.94861111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394158,Agnes Chrystie,Stirling,-3.9369,56.1166,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396125,Isobel Carse,Irvine,-4.661111111,55.61944444,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396134,Margaret Hasbein,Mains of Moyness,-3.754896,57.562803,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396149,Bessie Jaffray,Erskine,-4.46234,55.9005,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396156,Bessie Johnston,"Gordon, Scottish Borders",-2.563244,55.68036,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396169,Marione Lawder,Mertoun,-2.6076,55.5777,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396184,Jonet Oig,Bilbster,-3.235076,58.459605,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396204,Erschin Carfra,Dunbar,-2.522777777,55.99833333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396223,Maldye Sturrok,Arbroath,-2.585705555,56.56138611,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396224,Jonet Gardyn,Arbroath,-2.585705555,56.56138611,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396232,Katherine Cusing,Elliot,-2.62043,56.545591,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396246,Catherine Campbell,Lundie,-3.15378,56.5152,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390611,Anna Alexander,Ladyurd,-3.354136,55.668525,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390809,Catherine Mogersland,Haining,-4.448621,55.584572,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390847,Isobell Jonstoun,Kirkcaldy,-3.167369444,56.11073056,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390854,Drummond,Dunfermline,-3.461666666,56.07138889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392288,Margaret Wilsone,Peebles,-3.18,55.65,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392657,Janet Widdrow,Inverkip,-4.8735,55.912,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392664,Marion Schailer,Law,-3.884962,55.749566,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392717,Janet Liddel,Eyemouth,-2.090555555,55.86944444,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392750,Agnes Rannick,Clerkington,-2.791277,55.944189,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392752,Marioun Tailzefeir,Nenthorn,-2.5095,55.6286,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392860,Janet Wilson,Almorness Point,-3.816666666,54.85,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392874,Janet Moir,Tain,-4.0567,57.8118,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392894,Margaret Small,Boddam,-1.7775,57.4702,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392914,Katherene Grieve,Orkney Islands,-3,59,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392927,Isobel Adamsone,Dumfries,-3.616666666,55.06666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393019,Euphame Haliburton,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393023,Issobell Hutson,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393052,Margaret Bowar,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393069,Jean Huntar,Ormiston,-2.94306,55.9122,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393107,Jean Knox,Ormiston,-2.94306,55.9122,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393212,Cristian Anderson,Newburgh,-3.2383,56.3517,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393214,Cristian Bonar,Newburgh,-3.2383,56.3517,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393324,Agnes Bruch,Crook of Devon,-3.55,56.1667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393345,Jonnet Annand,Forgan,-2.9321,56.4236,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393448,Cirstine Ballantyne,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393451,Kathrine Frissell,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393489,Bessie Thomson,Roxburgh,-2.4667,55.5667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393508,Muriall Duy Nein Giliphadrick,Buntoit,-4.664676,57.340454,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393562,Jonnet Nidrie,Gilmerton,-3.13083,55.905,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393594,Marion Lawrie,Humbie,-2.86735,55.8544,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393622,Isobel Keith,Keith Marischal,-2.881944444,55.86972222,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393622,Isobel Keith,Keith Marischal,-2.88193,55.8698,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393643,Catherine Allan,Carriden,-3.566848,56.009756,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393648,Marioun Robertsoun,Chirnside,-2.209,55.8021,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393659,Marioun Lyis,Galashiels,-2.818888888,55.62055556,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393679,Agnes Urich,Ross and Cromarty,-5,57.66666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393683,Marjorie Hoy (Hoip),Pencaitland,-2.89098,55.91,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393714,Agnes Gourlay,Humbie,-2.86735,55.8544,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393718,Katherin Gibb,Gogar,-3.33333,55.9167,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393719,Issobell Guthrie,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393758,Janet Galloway,Kirriemuir,-3.00503,56.67362,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393759,Grissell Murray,"Bowden, Scottish Borders",-2.7071,55.5661,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393794,Christian Crieff,Crook of Devon,-3.55,56.1667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393798,Janet Clark,Irongray Manse,-3.7026748,55.097111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393802,Agnes Sharp,Crook of Devon,-3.55,56.1667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393872,Margaret Nicolsoun,Birgham,-2.334,55.645,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393904,Margaret Barclay,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393906,Margaret Mairtine,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390744,(wife of Archibald) Wanderson,Pittenweem,-2.728611111,56.21305556,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390812,White,Pittenweem,-2.728611111,56.21305556,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390899,Margaret Beverage,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390907,Wife of John Bane,Ross and Cromarty,-5,57.66666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391011,Wife of Robert Wir,Liberton,-3.16188,55.9144,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391044,Mariorie Taylor,Auldearn,-3.81595,57.5765,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391055,Elspet Nishie,Auldearn,-3.81595,57.5765,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392140,Mary McNarin,"Penninghame, Wigtownshire",-4.4853,54.9579,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392283,Janet Mark,Netherurd House,-3.40619,55.6878,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392327,Margaret Cumyngham,Dunlop,-4.54,55.7,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393708,Janet Walker,Kirriemuir,-3.00503,56.67362,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393747,Margaret Turnbull,Lilliesleaf,-2.595,55.512,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393767,Marjorie Paterson,Newbattle,-3.0775,55.8817,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393805,Jonet Anderson,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393826,Janet Lyon,Inverkip,-4.8735,55.912,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393830,Agnes Mor Nin Vick Eanglaish,Dingwall,-4.427777777,57.59722222,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393832,Jonet Drever,Orkney Islands,-3,59,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393856,Janet Fraser,"Closeburn, Dumfries and Galloway",-3.734,55.212,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393871,Marion Lillie,"Spott, East Lothian",-2.52417,55.9722,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393876,Marjorie Fergie,Dunfermline,-3.461666666,56.07138889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393892,Margaret Butter,Prestonpans,-2.961,55.9597,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393903,Agnes Cuthbertsone,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393916,Margaret Johnston,Borthwick,-3.0112,55.8251,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393947,Janet Hendersone,Blyth,-3.382777,55.69705,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393968,Isobel Greene,Hearthstane,-3.407325,55.5194,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393987,Aliesone Clench,Cockpen,-3.089,55.8618,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393999,Agnes Davidsoune,Jedburgh,-2.546,55.477,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394025,Margaret Drummond,East Linton,-2.65,55.9833,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394045,Isobell Manteith,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394053,Katherine Alshenour,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394054,Issobell Robie,Ardmair,-5.19,57.93,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394056,Janet Degeddes,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394121,Marjorie Ritchie,Shetland Islands,-1.2689,60.3038,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394133,Bessie Smythe,Lesmahagow,-3.887,55.638,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394137,Janet,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394166,Issobell Malcolme,Glass,-2.929512,57.432774,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394173,Isabel Cuthbertson,"Coulter, South Lanarkshire",-3.54972,55.5897,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394177,Agnes Muircone,Elgin,-3.315277777,57.64638889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394181,Marion Fisher,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394186,Cristiane Leisk,Papa Westray,-2.9,59.35,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394188,Helen Hunter,Brough Head,-2.970221,59.312496,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394193,Margaret Balfour,St Andrews,-2.798888888,56.33888889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394208,Janet Bruce,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394221,Isobel Miller,Dunfermline,-3.461666666,56.07138889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394226,Mareon Cumlaquoy,Birsay,-3.335278,59.136944,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394271,Janet McGoane,Kirkcudbright,-4.051666666,54.83527778,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394302,Janet Kowie,Elgin,-3.315277777,57.64638889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394415,Geillis Frissell,Kingarth,-5.03333,55.75,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394457,Marg Robisone,"Skirling, Scottish Borders",-3.4704351,55.635882,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394467,Barbara Milne,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394490,Agnes Elphiston,Penicuik,-3.22,55.826,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394493,Christian Purdie,Penicuik,-3.22,55.826,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394510,Molly Redmond,Minnigaff,-4.48317,54.967,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394511,Lady Tonderghee,Minnigaff,-4.48317,54.967,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394520,Janet McMurray,Dumfries,-3.616666666,55.06666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394527,Lillias Adie,Torryburn,-3.55,56.05,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394541,Mary Stewart,Lamlash,-5.1235,55.5373,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394572,Isbell Dairsie,St Andrews,-2.798888888,56.33888889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394683,Isobel Thomson,Kirkcaldy,-3.167369444,56.11073056,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394710,Beigis Blakatt,Balwearie,-3.2044,56.1016,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394714,Janet Pirie,Kirkcaldy,-3.167369444,56.11073056,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394747,Jonet Tailor,Dunfermline,-3.461666666,56.07138889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394761,Marion Burges,Culross,-3.6293,56.0554,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394763,Jonet Burne,Culross,-3.6293,56.0554,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394766,Beatrix Bruce,Culross,-3.6293,56.0554,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394774,Jonnet Symson,Craigie,-4.49413,55.56112,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394782,Isobell Glenn,Dalgety Bay,-3.36755,56.0429,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43394806,Agnes Currie,Torryburn,-3.55,56.05,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43389957,Janet Unes,Middletoun,-2.879771,55.745625,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43389984,Elspeth Simsoun,Badarach,-4.496535,57.94808,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390057,Isobel Quhyte,Auchuren,-3.86371,55.62746,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390105,Alesoune Jollie,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391778,Elspeth Spence,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391783,Elspeth Gray,Barmore,-5.20427,55.99258,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391790,Margrat NcIllduy,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392470,Helen Blaik,Dumfries,-3.616666666,55.06666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392507,Jean Ffoddin,Bonhard,-3.581892,56.001132,Female,NA,NA,NA,NA,NA,NA,NA
